DATE,WeekDay,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Bridge_Fri,Bridge_Mon,Strike,H_Sun,H_Mon,H_Tue,H_Wed,H_Thu,H_Fri,H_Sat,Susp_Driv_Restr,School_Vacation,Fare,Week,Clean_weekday,Clean_weekday2,Clean_weekday3,holiday
2017-12-22,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,234,1,1,1,0
2017-12-23,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,234,0,0,0,0
2017-12-24,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.8,234,0,0,0,1
2017-12-25,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.8,235,0,0,0,1
2017-12-26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,235,0,0,0,0
2017-12-27,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,235,1,1,1,0
2017-12-28,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,235,1,1,1,0
2017-12-29,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,235,1,1,1,0
2017-12-30,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,235,0,0,0,0
2017-12-31,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.8,235,0,0,0,1
